Date,Product,Category,Units Sold,Revenue,Cost,Returns,Customer Acquisition Cost,Average Order Value
2024-10-24,Noise Cancelling Headphones,Audio,7,1399.93,630,0,127.38,199.99
2024-10-24,Tablet Stand Adjustable,Accessories,16,479.84,160,0,292.4,29.99
2024-10-24,Cable Organizer Set,Accessories,22,439.78,132,1,315.74,19.99
2024-10-25,Wireless Earbuds Pro,Audio,14,1119.86,490,0,215.66,79.99
2024-10-25,Smart Watch Ultra,Wearables,7,2099.93,1050,0,158.96,299.99
2024-10-25,Laptop Stand Premium,Accessories,11,549.89,198,1,209.38,49.99
2024-10-25,USB-C Hub 7-in-1,Accessories,18,719.82,270,0,149.01,39.99
2024-10-25,Mechanical Keyboard RGB,Peripherals,9,1169.91,495,0,146.48,129.99
2024-10-25,Gaming Mouse Pro,Peripherals,13,909.87,364,1,299.01,69.99
2024-10-25,Webcam 4K,Peripherals,8,719.92,320,0,70.98,89.99
2024-10-25,Portable SSD 1TB,Storage,10,1199.9,600,1,236.87,119.99
2024-10-25,Phone Case Premium,Accessories,23,574.77,184,0,365.85,24.99
2024-10-25,Screen Protector 3-Pack,Accessories,28,419.72,112,2,430.29,14.99
2024-10-25,Wireless Charger Fast,Accessories,16,559.84,192,1,267.42,34.99
2024-10-25,Bluetooth Speaker,Audio,12,719.88,300,1,273.2,59.99
2024-10-25,Noise Cancelling Headphones,Audio,6,1199.94,540,0,67.73,199.99
2024-10-25,Tablet Stand Adjustable,Accessories,15,449.85,150,0,372.99,29.99
2024-10-25,Cable Organizer Set,Accessories,20,399.8,120,2,251.67,19.99
2024-10-26,Wireless Earbuds Pro,Audio,9,719.91,315,0,75.69,79.99
2024-10-26,Smart Watch Ultra,Wearables,4,1199.96,600,0,74.28,299.99
2024-10-26,Laptop Stand Premium,Accessories,7,349.93,126,0,117.52,49.99
2024-10-26,USB-C Hub 7-in-1,Accessories,12,479.88,180,0,195.45,39.99
2024-10-26,Mechanical Keyboard RGB,Peripherals,6,779.94,330,0,127.49,129.99
2024-10-26,Gaming Mouse Pro,Peripherals,8,559.92,224,0,73.15,69.99
2024-10-26,Webcam 4K,Peripherals,5,449.95,200,0,72.12,89.99
2024-10-26,Portable SSD 1TB,Storage,6,719.94,360,0,121.7,119.99
2024-10-26,Phone Case Premium,Accessories,15,374.85,120,0,353.32,24.99
2024-10-26,Screen Protector 3-Pack,Accessories,18,242.84,72,1,264.69,13.49
2024-10-26,Wireless Charger Fast,Accessories,10,314.91,120,0,242.11,31.49
2024-10-26,Bluetooth Speaker,Audio,7,419.93,175,0,105.69,59.99
2024-10-26,Noise Cancelling Headphones,Audio,4,799.96,360,0,49.35,199.99
2024-10-26,Tablet Stand Adjustable,Accessories,9,269.91,90,0,82.13,29.99
2024-10-26,Cable Organizer Set,Accessories,13,259.87,78,0,210.67,19.99
2024-10-27,Wireless Earbuds Pro,Audio,9,719.91,315,1,213.5,79.99
2024-10-27,Smart Watch Ultra,Wearables,4,1079.96,600,0,93.16,269.99
2024-10-27,Laptop Stand Premium,Accessories,7,349.93,126,1,157.22,49.99
2024-10-27,USB-C Hub 7-in-1,Accessories,12,479.88,180,0,209.95,39.99
2024-10-27,Mechanical Keyboard RGB,Peripherals,6,779.94,330,0,81.72,129.99
2024-10-27,Gaming Mouse Pro,Peripherals,8,559.92,224,0,154.81,69.99
2024-10-27,Webcam 4K,Peripherals,5,449.95,200,0,98.02,89.99
2024-10-27,Portable SSD 1TB,Storage,6,719.94,360,0,73.02,119.99
2024-10-27,Phone Case Premium,Accessories,15,374.85,120,1,189.41,24.99
2024-10-27,Screen Protector 3-Pack,Accessories,18,269.82,72,1,441.66,14.99
2024-10-27,Wireless Charger Fast,Accessories,10,349.9,120,0,180.59,34.99
2024-10-27,Bluetooth Speaker,Audio,7,419.93,175,0,154.06,59.99
2024-10-27,Noise Cancelling Headphones,Audio,4,799.96,360,0,97.02,199.99
2024-10-27,Tablet Stand Adjustable,Accessories,9,269.91,90,0,87.09,29.99
2024-10-27,Cable Organizer Set,Accessories,13,259.87,78,0,268.1,19.99
2024-10-28,Wireless Earbuds Pro,Audio,14,1119.86,490,0,150.66,79.99
2024-10-28,Smart Watch Ultra,Wearables,7,2099.93,1050,0,63.89,299.99
2024-10-28,Laptop Stand Premium,Accessories,11,549.89,198,1,169.46,49.99
2024-10-28,USB-C Hub 7-in-1,Accessories,19,759.81,285,0,304.84,39.99
2024-10-28,Mechanical Keyboard RGB,Peripherals,9,1052.92,495,1,90.09,116.99
2024-10-28,Gaming Mouse Pro,Peripherals,13,909.87,364,1,212.7,69.99
2024-10-28,Webcam 4K,Peripherals,8,719.92,320,0,119.12,89.99
2024-10-28,Portable SSD 1TB,Storage,10,1199.9,600,0,183.8,119.99
2024-10-28,Phone Case Premium,Accessories,24,599.76,192,0,325.47,24.99
2024-10-28,Screen Protector 3-Pack,Accessories,29,434.71,116,0,272.47,14.99
2024-10-28,Wireless Charger Fast,Accessories,17,594.83,204,0,292.17,34.99
2024-10-28,Bluetooth Speaker,Audio,12,719.88,300,0,293.89,59.99
2024-10-28,Noise Cancelling Headphones,Audio,6,1199.94,540,0,149.17,199.99
2024-10-28,Tablet Stand Adjustable,Accessories,15,404.87,150,0,154.04,26.99
2024-10-28,Cable Organizer Set,Accessories,21,419.79,126,1,412.78,19.99
2024-10-29,Wireless Earbuds Pro,Audio,16,1279.84,560,1,139.0,79.99
2024-10-29,Smart Watch Ultra,Wearables,8,2399.92,1200,0,69.3,299.99
2024-10-29,Laptop Stand Premium,Accessories,13,649.87,234,1,239.77,49.99
2024-10-29,USB-C Hub 7-in-1,Accessories,21,839.79,315,0,228.67,39.99
2024-10-29,Mechanical Keyboard RGB,Peripherals,10,1299.9,550,1,98.28,129.99
2024-10-29,Gaming Mouse Pro,Peripherals,15,1049.85,420,1,254.15,69.99
2024-10-29,Webcam 4K,Peripherals,9,809.91,360,0,81.94,89.99
2024-10-29,Portable SSD 1TB,Storage,12,1439.88,720,0,227.27,119.99
2024-10-29,Phone Case Premium,Accessories,27,674.73,216,0,494.38,24.99
2024-10-29,Screen Protector 3-Pack,Accessories,32,479.68,128,0,719.57,14.99
2024-10-29,Wireless Charger Fast,Accessories,19,664.81,228,2,413.72,34.99
2024-10-29,Bluetooth Speaker,Audio,14,839.86,350,1,181.89,59.99
2024-10-29,Noise Cancelling Headphones,Audio,7,1399.93,630,0,152.03,199.99
2024-10-29,Tablet Stand Adjustable,Accessories,17,509.83,170,2,225.4,29.99
2024-10-29,Cable Organizer Set,Accessories,24,479.76,144,1,252.68,19.99
2024-10-30,Wireless Earbuds Pro,Audio,13,935.88,455,1,130.02,71.99
2024-10-30,Smart Watch Ultra,Wearables,7,2099.93,1050,0,73.77,299.99
2024-10-30,Laptop Stand Premium,Accessories,10,449.91,180,1,196.91,44.99
2024-10-30,USB-C Hub 7-in-1,Accessories,17,679.83,255,1,261.81,39.99
2024-10-30,Mechanical Keyboard RGB,Peripherals,8,1039.92,440,0,192.19,129.99
2024-10-30,Gaming Mouse Pro,Peripherals,12,839.88,336,1,287.24,69.99
2024-10-30,Webcam 4K,Peripherals,8,719.92,320,0,68.6,89.99
2024-10-30,Portable SSD 1TB,Storage,9,1079.91,540,0,82.11,119.99
2024-10-30,Phone Case Premium,Accessories,22,494.8,176,2,270.32,22.49
2024-10-30,Screen Protector 3-Pack,Accessories,26,389.74,104,2,498.98,14.99
2024-10-30,Wireless Charger Fast,Accessories,16,559.84,192,1,216.01,34.99
2024-10-30,Bluetooth Speaker,Audio,11,659.89,275,0,268.77,59.99
2024-10-30,Noise Cancelling Headphones,Audio,6,1199.94,540,0,141.38,199.99
2024-10-30,Tablet Stand Adjustable,Accessories,14,419.86,140,1,113.77,29.99
2024-10-30,Cable Organizer Set,Accessories,19,379.81,114,2,286.3,19.99
2024-10-31,Wireless Earbuds Pro,Audio,14,1119.86,490,0,322.44,79.99
2024-10-31,Smart Watch Ultra,Wearables,7,2099.93,1050,0,169.89,299.99
2024-10-31,Laptop Stand Premium,Accessories,11,549.89,198,1,166.14,49.99
2024-10-31,USB-C Hub 7-in-1,Accessories,19,759.81,285,1,381.77,39.99
2024-10-31,Mechanical Keyboard RGB,Peripherals,9,1169.91,495,0,72.42,129.99
2024-10-31,Gaming Mouse Pro,Peripherals,13,909.87,364,1,214.74,69.99
2024-10-31,Webcam 4K,Peripherals,8,719.92,320,0,153.58,89.99
2024-10-31,Portable SSD 1TB,Storage,10,1199.9,600,0,170.25,119.99
2024-10-31,Phone Case Premium,Accessories,24,599.76,192,3,441.89,24.99
2024-10-31,Screen Protector 3-Pack,Accessories,29,434.71,116,2,700.26,14.99
2024-10-31,Wireless Charger Fast,Accessories,17,594.83,204,1,343.82,34.99
2024-10-31,Bluetooth Speaker,Audio,12,719.88,300,1,250.18,59.99
2024-10-31,Noise Cancelling Headphones,Audio,6,1079.95,540,0,89.55,179.99
2024-10-31,Tablet Stand Adjustable,Accessories,15,449.85,150,1,241.0,29.99
2024-10-31,Cable Organizer Set,Accessories,21,419.79,126,2,494.34,19.99
2024-11-01,Wireless Earbuds Pro,Audio,15,1199.85,525,0,270.68,79.99
2024-11-01,Smart Watch Ultra,Wearables,8,2399.92,1200,0,152.68,299.99
2024-11-01,Laptop Stand Premium,Accessories,12,539.89,216,0,280.49,44.99
2024-11-01,USB-C Hub 7-in-1,Accessories,20,799.8,300,1,340.45,39.99
2024-11-01,Mechanical Keyboard RGB,Peripherals,10,1169.91,550,1,156.37,116.99
2024-11-01,Gaming Mouse Pro,Peripherals,14,979.86,392,1,340.16,69.99
2024-11-01,Webcam 4K,Peripherals,9,809.91,360,0,196.61,89.99
2024-11-01,Portable SSD 1TB,Storage,11,1319.89,660,0,181.83,119.99
2024-11-01,Phone Case Premium,Accessories,25,624.75,200,3,472.01,24.99
2024-11-01,Screen Protector 3-Pack,Accessories,30,449.7,120,2,266.11,14.99
2024-11-01,Wireless Charger Fast,Accessories,18,629.82,216,0,346.35,34.99
2024-11-01,Bluetooth Speaker,Audio,13,779.87,325,0,155.9,59.99
2024-11-01,Noise Cancelling Headphones,Audio,7,1399.93,630,0,95.1,199.99
2024-11-01,Tablet Stand Adjustable,Accessories,16,479.84,160,0,314.34,29.99
2024-11-01,Cable Organizer Set,Accessories,22,395.8,132,2,530.02,17.99
2024-11-02,Wireless Earbuds Pro,Audio,8,639.92,280,0,99.11,79.99
2024-11-02,Smart Watch Ultra,Wearables,4,1199.96,600,0,93.6,299.99
2024-11-02,Laptop Stand Premium,Accessories,7,349.93,126,0,67.61,49.99
2024-11-02,USB-C Hub 7-in-1,Accessories,11,439.89,165,0,189.41,39.99
2024-11-02,Mechanical Keyboard RGB,Peripherals,5,649.95,275,0,123.54,129.99
2024-11-02,Gaming Mouse Pro,Peripherals,8,559.92,224,1,64.45,69.99
2024-11-02,Webcam 4K,Peripherals,5,449.95,200,0,107.53,89.99
2024-11-02,Portable SSD 1TB,Storage,6,719.94,360,0,59.56,119.99
2024-11-02,Phone Case Premium,Accessories,14,349.86,112,0,294.31,24.99
2024-11-02,Screen Protector 3-Pack,Accessories,17,254.83,68,1,171.29,14.99
2024-11-02,Wireless Charger Fast,Accessories,10,349.9,120,0,94.16,34.99
2024-11-02,Bluetooth Speaker,Audio,7,419.93,175,0,102.16,59.99
2024-11-02,Tablet Stand Adjustable,Accessories,9,269.91,90,1,211.37,29.99
2024-11-02,Cable Organizer Set,Accessories,13,259.87,78,1,273.39,19.99
2024-11-03,Wireless Earbuds Pro,Audio,12,959.88,420,0,202.51,79.99
2024-11-03,Smart Watch Ultra,Wearables,6,1799.94,900,0,149.09,299.99
2024-11-03,Laptop Stand Premium,Accessories,9,449.91,162,0,124.05,49.99
2024-11-03,USB-C Hub 7-in-1,Accessories,16,639.84,240,1,156.17,39.99
2024-11-03,Mechanical Keyboard RGB,Peripherals,8,1039.92,440,1,92.88,129.99
2024-11-03,Gaming Mouse Pro,Peripherals,11,769.89,308,1,232.64,69.99
2024-11-03,Webcam 4K,Peripherals,7,629.93,280,0,174.17,89.99
2024-11-03,Portable SSD 1TB,Storage,8,959.92,480,0,188.15,119.99
2024-11-03,Phone Case Premium,Accessories,20,499.8,160,2,291.67,24.99
2024-11-03,Screen Protector 3-Pack,Accessories,24,359.76,96,1,209.12,14.99
2024-11-03,Wireless Charger Fast,Accessories,14,489.86,168,0,196.59,34.99
2024-11-03,Bluetooth Speaker,Audio,10,599.9,250,1,190.28,59.99
2024-11-03,Noise Cancelling Headphones,Audio,5,999.95,450,0,122.41,199.99
2024-11-03,Tablet Stand Adjustable,Accessories,12,359.88,120,0,267.98,29.99
2024-11-03,Cable Organizer Set,Accessories,17,339.83,102,1,169.67,19.99
2024-11-04,Wireless Earbuds Pro,Audio,13,1039.87,455,1,264.42,79.99
2024-11-04,Smart Watch Ultra,Wearables,7,2099.93,1050,0,59.87,299.99
2024-11-04,Laptop Stand Premium,Accessories,10,499.9,180,0,133.05,49.99
2024-11-04,USB-C Hub 7-in-1,Accessories,17,679.83,255,0,384.15,39.99
2024-11-04,Mechanical Keyboard RGB,Peripherals,8,935.93,440,0,195.11,116.99
2024-11-04,Gaming Mouse Pro,Peripherals,12,839.88,336,0,173.43,69.99
2024-11-04,Webcam 4K,Peripherals,8,719.92,320,0,120.04,89.99
2024-11-04,Portable SSD 1TB,Storage,9,971.92,540,0,83.49,107.99
2024-11-04,Phone Case Premium,Accessories,22,549.78,176,1,184.5,24.99
2024-11-04,Screen Protector 3-Pack,Accessories,26,389.74,104,1,522.62,14.99
2024-11-04,Wireless Charger Fast,Accessories,16,559.84,192,2,291.99,34.99
2024-11-04,Bluetooth Speaker,Audio,11,659.89,275,0,105.79,59.99
2024-11-04,Noise Cancelling Headphones,Audio,6,1199.94,540,0,138.62,199.99
2024-11-04,Tablet Stand Adjustable,Accessories,14,419.86,140,0,302.49,29.99
2024-11-04,Cable Organizer Set,Accessories,19,379.81,114,1,423.79,19.99
2024-11-05,Wireless Earbuds Pro,Audio,15,1199.85,525,1,326.95,79.99
2024-11-05,Smart Watch Ultra,Wearables,8,2399.92,1200,0,157.91,299.99
2024-11-05,Laptop Stand Premium,Accessories,12,599.88,216,1,156.7,49.99
2024-11-05,USB-C Hub 7-in-1,Accessories,20,799.8,300,2,173.85,39.99
2024-11-05,Mechanical Keyboard RGB,Peripherals,10,1299.9,550,0,191.84,129.99
2024-11-05,Gaming Mouse Pro,Peripherals,14,979.86,392,0,128.36,69.99
2024-11-05,Webcam 4K,Peripherals,9,809.91,360,0,88.34,89.99
2024-11-05,Portable SSD 1TB,Storage,11,1319.89,660,0,155.53,119.99
2024-11-05,Phone Case Premium,Accessories,25,624.75,200,1,451.11,24.99
2024-11-05,Screen Protector 3-Pack,Accessories,30,449.7,120,3,281.82,14.99
2024-11-05,Wireless Charger Fast,Accessories,18,629.82,216,1,318.12,34.99
2024-11-05,Bluetooth Speaker,Audio,13,779.87,325,1,107.72,59.99
2024-11-05,Noise Cancelling Headphones,Audio,7,1399.93,630,0,76.15,199.99
2024-11-05,Tablet Stand Adjustable,Accessories,16,479.84,160,2,266.63,29.99
2024-11-05,Cable Organizer Set,Accessories,22,439.78,132,0,371.59,19.99
2024-11-06,Wireless Earbuds Pro,Audio,13,1039.87,455,1,145.45,79.99
2024-11-06,Smart Watch Ultra,Wearables,7,2099.93,1050,0,81.11,299.99
2024-11-06,Laptop Stand Premium,Accessories,11,549.89,198,0,186.7,49.99
2024-11-06,USB-C Hub 7-in-1,Accessories,18,719.82,270,1,324.78,39.99
2024-11-06,Mechanical Keyboard RGB,Peripherals,9,1169.91,495,0,110.1,129.99
2024-11-06,Gaming Mouse Pro,Peripherals,13,909.87,364,0,196.87,69.99
2024-11-06,Webcam 4K,Peripherals,8,719.92,320,0,196.98,89.99
2024-11-06,Portable SSD 1TB,Storage,10,1199.9,600,0,123.0,119.99
2024-11-06,Phone Case Premium,Accessories,23,574.77,184,1,434.56,24.99
2024-11-06,Screen Protector 3-Pack,Accessories,27,404.73,108,2,276.79,14.99
2024-11-06,Wireless Charger Fast,Accessories,16,503.86,192,2,330.61,31.49
2024-11-06,Bluetooth Speaker,Audio,12,719.88,300,1,123.12,59.99
2024-11-06,Noise Cancelling Headphones,Audio,6,1199.94,540,0,106.61,199.99
2024-11-06,Tablet Stand Adjustable,Accessories,14,419.86,140,1,309.53,29.99
2024-11-06,Cable Organizer Set,Accessories,20,359.82,120,0,230.15,17.99
2024-11-07,Wireless Earbuds Pro,Audio,13,1039.87,455,1,296.01,79.99
2024-11-07,Smart Watch Ultra,Wearables,7,2099.93,1050,0,134.48,299.99
2024-11-07,Laptop Stand Premium,Accessories,10,499.9,180,0,114.26,49.99
2024-11-07,USB-C Hub 7-in-1,Accessories,17,679.83,255,0,238.07,39.99
2024-11-07,Mechanical Keyboard RGB,Peripherals,8,1039.92,440,1,154.07,129.99
2024-11-07,Gaming Mouse Pro,Peripherals,12,839.88,336,1,185.24,69.99
2024-11-07,Webcam 4K,Peripherals,8,719.92,320,0,85.57,89.99
2024-11-07,Portable SSD 1TB,Storage,9,1079.91,540,1,186.49,119.99
2024-11-07,Phone Case Premium,Accessories,22,549.78,176,1,217.3,24.99
2024-11-07,Screen Protector 3-Pack,Accessories,26,389.74,104,1,286.26,14.99
2024-11-07,Wireless Charger Fast,Accessories,16,559.84,192,1,335.44,34.99
2024-11-07,Bluetooth Speaker,Audio,11,593.9,275,0,144.7,53.99
2024-11-07,Noise Cancelling Headphones,Audio,6,1199.94,540,0,136.11,199.99
2024-11-07,Tablet Stand Adjustable,Accessories,14,419.86,140,2,176.17,29.99
2024-11-07,Cable Organizer Set,Accessories,19,379.81,114,1,195.12,19.99
2024-11-08,Wireless Earbuds Pro,Audio,16,1279.84,560,1,396.33,79.99
2024-11-08,Smart Watch Ultra,Wearables,8,2399.92,1200,0,83.68,299.99
2024-11-08,Laptop Stand Premium,Accessories,13,649.87,234,0,160.31,49.99
2024-11-08,USB-C Hub 7-in-1,Accessories,21,755.81,315,2,352.38,35.99
2024-11-08,Mechanical Keyboard RGB,Peripherals,10,1299.9,550,0,90.7,129.99
2024-11-08,Gaming Mouse Pro,Peripherals,15,1049.85,420,0,349.19,69.99
2024-11-08,Webcam 4K,Peripherals,9,809.91,360,0,218.52,89.99
2024-11-08,Portable SSD 1TB,Storage,11,1319.89,660,1,195.42,119.99
2024-11-08,Phone Case Premium,Accessories,27,674.73,216,3,504.03,24.99
2024-11-08,Screen Protector 3-Pack,Accessories,32,479.68,128,0,777.49,14.99
2024-11-08,Wireless Charger Fast,Accessories,19,664.81,228,2,330.9,34.99
2024-11-08,Bluetooth Speaker,Audio,14,839.86,350,0,158.03,59.99
2024-11-08,Noise Cancelling Headphones,Audio,7,1399.93,630,0,146.94,199.99
2024-11-08,Tablet Stand Adjustable,Accessories,17,509.83,170,2,305.41,29.99
2024-11-08,Cable Organizer Set,Accessories,23,459.77,138,2,559.62,19.99
2024-11-09,Wireless Earbuds Pro,Audio,10,799.9,350,0,186.19,79.99
2024-11-09,Smart Watch Ultra,Wearables,5,1499.95,750,0,112.91,299.99
2024-11-09,Laptop Stand Premium,Accessories,8,399.92,144,0,136.42,49.99
2024-11-09,USB-C Hub 7-in-1,Accessories,14,559.86,210,1,245.86,39.99
2024-11-09,Mechanical Keyboard RGB,Peripherals,7,909.93,385,0,162.62,129.99
2024-11-09,Gaming Mouse Pro,Peripherals,9,629.91,252,1,103.36,69.99
2024-11-09,Webcam 4K,Peripherals,6,539.94,240,0,55.41,89.99
2024-11-09,Portable SSD 1TB,Storage,7,839.93,420,1,108.51,119.99
2024-11-09,Phone Case Premium,Accessories,17,424.83,136,1,199.14,24.99
2024-11-09,Screen Protector 3-Pack,Accessories,21,283.31,84,1,495.8,13.49
2024-11-09,Wireless Charger Fast,Accessories,12,419.88,144,1,227.18,34.99
2024-11-09,Bluetooth Speaker,Audio,9,539.91,225,1,86.3,59.99
2024-11-09,Noise Cancelling Headphones,Audio,4,799.96,360,0,49.02,199.99
2024-11-09,Tablet Stand Adjustable,Accessories,11,329.89,110,1,263.46,29.99
2024-11-09,Cable Organizer Set,Accessories,15,299.85,90,1,190.66,19.99
2024-11-10,Wireless Earbuds Pro,Audio,9,719.91,315,1,213.71,79.99
2024-11-10,Smart Watch Ultra,Wearables,5,1499.95,750,0,107.64,299.99
2024-11-10,Laptop Stand Premium,Accessories,7,349.93,126,0,115.94,49.99
2024-11-10,USB-C Hub 7-in-1,Accessories,12,479.88,180,1,96.02,39.99
2024-11-10,Mechanical Keyboard RGB,Peripherals,6,779.94,330,0,124.84,129.99
2024-11-10,Gaming Mouse Pro,Peripherals,8,559.92,224,0,164.49,69.99
2024-11-10,Webcam 4K,Peripherals,5,449.95,200,0,96.72,89.99
2024-11-10,Portable SSD 1TB,Storage,6,719.94,360,0,71.89,119.99
2024-11-10,Phone Case Premium,Accessories,15,337.37,120,0,330.96,22.49
2024-11-10,Screen Protector 3-Pack,Accessories,18,269.82,72,1,162.75,14.99
2024-11-10,Wireless Charger Fast,Accessories,11,384.89,132,1,93.89,34.99
2024-11-10,Bluetooth Speaker,Audio,8,479.92,200,0,113.86,59.99
2024-11-10,Noise Cancelling Headphones,Audio,4,799.96,360,0,61.36,199.99
2024-11-10,Tablet Stand Adjustable,Accessories,10,299.9,100,1,107.04,29.99
2024-11-10,Cable Organizer Set,Accessories,13,259.87,78,0,111.76,19.99
2024-11-11,Wireless Earbuds Pro,Audio,13,1039.87,455,0,122.75,79.99
2024-11-11,Smart Watch Ultra,Wearables,7,2099.93,1050,0,105.39,299.99
2024-11-11,Laptop Stand Premium,Accessories,10,499.9,180,1,108.25,49.99
2024-11-11,USB-C Hub 7-in-1,Accessories,18,719.82,270,2,414.45,39.99
2024-11-11,Mechanical Keyboard RGB,Peripherals,9,1169.91,495,1,162.53,129.99
2024-11-11,Gaming Mouse Pro,Peripherals,12,839.88,336,1,163.33,69.99
2024-11-11,Webcam 4K,Peripherals,8,719.92,320,1,144.82,89.99
2024-11-11,Portable SSD 1TB,Storage,9,1079.91,540,0,140.71,119.99
2024-11-11,Phone Case Premium,Accessories,22,549.78,176,2,342.46,24.99
2024-11-11,Screen Protector 3-Pack,Accessories,27,404.73,108,2,641.13,14.99
2024-11-11,Wireless Charger Fast,Accessories,16,559.84,192,2,181.39,34.99
2024-11-11,Bluetooth Speaker,Audio,11,659.89,275,1,174.93,59.99
2024-11-11,Noise Cancelling Headphones,Audio,6,1079.95,540,0,129.25,179.99
2024-11-11,Tablet Stand Adjustable,Accessories,14,419.86,140,0,287.41,29.99
2024-11-11,Cable Organizer Set,Accessories,19,379.81,114,2,332.9,19.99
2024-11-12,Wireless Earbuds Pro,Audio,14,1119.86,490,1,306.38,79.99
2024-11-12,Smart Watch Ultra,Wearables,7,1889.94,1050,0,160.22,269.99
2024-11-12,Laptop Stand Premium,Accessories,11,549.89,198,0,97.49,49.99
2024-11-12,USB-C Hub 7-in-1,Accessories,19,759.81,285,1,175.96,39.99
2024-11-12,Mechanical Keyboard RGB,Peripherals,9,1169.91,495,0,152.34,129.99
2024-11-12,Gaming Mouse Pro,Peripherals,13,818.88,364,0,225.31,62.99
2024-11-12,Webcam 4K,Peripherals,8,719.92,320,0,130.71,89.99
2024-11-12,Portable SSD 1TB,Storage,10,1199.9,600,0,214.3,119.99
2024-11-12,Phone Case Premium,Accessories,24,599.76,192,0,252.31,24.99
2024-11-12,Screen Protector 3-Pack,Accessories,29,434.71,116,2,544.49,14.99
2024-11-12,Wireless Charger Fast,Accessories,17,535.35,204,2,269.2,31.49
2024-11-12,Bluetooth Speaker,Audio,12,719.88,300,1,164.89,59.99
2024-11-12,Noise Cancelling Headphones,Audio,6,1079.95,540,0,50.79,179.99
2024-11-12,Tablet Stand Adjustable,Accessories,15,449.85,150,0,326.45,29.99
2024-11-12,Cable Organizer Set,Accessories,21,377.81,126,1,438.45,17.99
2024-11-13,Wireless Earbuds Pro,Audio,16,1279.84,560,0,179.79,79.99
2024-11-13,Smart Watch Ultra,Wearables,8,2399.92,1200,0,170.58,299.99
2024-11-13,Laptop Stand Premium,Accessories,13,649.87,234,0,278.03,49.99
2024-11-13,USB-C Hub 7-in-1,Accessories,21,839.79,315,2,424.76,39.99
2024-11-13,Mechanical Keyboard RGB,Peripherals,10,1299.9,550,0,194.27,129.99
2024-11-13,Gaming Mouse Pro,Peripherals,15,1049.85,420,1,193.91,69.99
2024-11-13,Webcam 4K,Peripherals,9,809.91,360,0,155.5,89.99
2024-11-13,Portable SSD 1TB,Storage,12,1439.88,720,1,206.16,119.99
2024-11-13,Phone Case Premium,Accessories,27,674.73,216,2,568.51,24.99
2024-11-13,Screen Protector 3-Pack,Accessories,32,479.68,128,4,413.2,14.99
2024-11-13,Wireless Charger Fast,Accessories,19,664.81,228,0,274.56,34.99
2024-11-13,Bluetooth Speaker,Audio,14,755.87,350,1,118.25,53.99
2024-11-13,Noise Cancelling Headphones,Audio,7,1399.93,630,0,87.09,199.99
2024-11-13,Tablet Stand Adjustable,Accessories,17,509.83,170,1,234.69,29.99
2024-11-13,Cable Organizer Set,Accessories,24,479.76,144,2,408.25,19.99
2024-11-14,Wireless Earbuds Pro,Audio,14,1119.86,490,0,147.53,79.99
2024-11-14,Smart Watch Ultra,Wearables,7,2099.93,1050,0,94.28,299.99
2024-11-14,Laptop Stand Premium,Accessories,11,549.89,198,0,241.64,49.99
2024-11-14,USB-C Hub 7-in-1,Accessories,19,759.81,285,1,165.53,39.99
2024-11-14,Mechanical Keyboard RGB,Peripherals,9,1169.91,495,0,80.11,129.99
2024-11-14,Gaming Mouse Pro,Peripherals,13,909.87,364,0,293.18,69.99
